scorer,,,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1,W1
labeled-data,094614_video,img1855.png,375.8731064583534,373.66996359714005,381.46169951144094,372.16534239053954,388.76985965778624,370.2308294106246,395.86307391747437,367.8664246573952,403.1712340638196,365.7169657908231,410.0495024368505,363.3525610375937,416.4978790365669,360.9881562843644,423.3761474095978,359.2685891911066,430.8992534426003,355.8294550045912,438.20741358894566,352.60526670473297
labeled-data,094614_video,img2055.png,376.94783589163944,373.88490948379723,383.6111583780131,372.16534239053954,391.3492102976728,369.1560999773385,398.87231633067535,367.0066411107664,405.535638817049,365.5020199041659,412.41390719007984,363.3525610375937,419.72206733642514,360.77321039770715,427.4601192560849,359.48353507776386,433.47860408248687,356.68923855122006,439.92698068220335,353.46505025136184
labeled-data,094614_video,img2130.png,376.7328900049822,371.73545061722507,384.25599603798474,371.0906129572535,392.2089938443017,368.2963164307097,399.30220810398976,366.57674933745193,406.18047647702065,363.99739869756536,413.7035825100231,362.27783160430766,421.65658031634007,359.6984809644211,428.10495691605655,357.54902209784893,434.9832252890874,354.96967145796236,441.0017101154894,353.46505025136184
labeled-data,094955_video,img0057.png,376.88884344175676,370.37335423011626,382.54067068724913,370.05039267323093,387.3850940405283,369.24298878101774,392.875440507578,367.95114255347664,398.688748531513,366.33633476905027,404.17909499856273,365.2059693199518,409.66944146561246,364.3985654277386,415.32126871110484,363.1067192001975,421.1345767350398,361.6533921942137,426.9478847589748,360.6845075235579
labeled-data,094955_video,img0121.png,354.4429758142118,361.49191141577114,359.7718415028189,363.4296807570828,365.26218796986865,365.36745009839444,371.2369767722463,367.30521943970615,376.56584246085333,369.5659503379031,382.37915048478834,372.4726043498706,387.70801617339544,374.89481602651017,392.5524395266746,377.639989260035,397.8813052152817,380.3851624935599,404.9864594667578,382.1614510564289
labeled-data,094955_video,img0251.png,357.0266682692941,360.8459883020006,362.3555339579011,362.46079608642697,367.03847653273766,364.07560387085334,371.55993832913157,365.6904116552797,378.6650925806077,369.88891189478835,385.12432371831324,371.9881620145427,392.8754010835599,375.0562968049528,399.6575937781507,378.4473931522482,406.43978647274156,380.0622009366746,413.54494072421767,382.4844126133142
labeled-data,094955_video,img0329.png,359.12591838904837,360.20006518823004,366.3925534189671,362.9452384217549,372.5288229997874,365.5289308768371,378.8265733590503,367.78966177503406,385.7702468320838,370.8577965654442,393.3598434188878,373.2800082420838,400.3035168919213,376.50962381093655,407.24719036495475,378.4473931522482,414.83678695175877,381.03108560733045,423.7182297661039,383.7762588408553
labeled-data,094955_video,img0365.png,359.7718415028189,361.00746908044323,366.3925534189671,363.9141230924107,373.17474611355794,365.6904116552797,380.27990036503405,367.9511425534767,387.2235738380675,371.0192773438868,394.167247311101,374.73333524806753,400.4649976703639,376.6711045893792,406.2783056942989,378.28591237380556,412.25309449667657,379.416277822904,418.71232563438207,382.64589339175683
labeled-data,094955_video,img0398.png,359.93332228126155,360.68450752355795,366.876995754295,363.75264231396807,373.65918844888586,366.01337321216505,380.1184195865914,367.9511425534767,386.577650724297,371.18075812232945,394.00576653265836,374.2488929127396,400.62647844880655,376.50962381093655,407.73163270028266,378.9318354875761,414.0293830595456,380.22368171511727,421.1345373110217,381.677008721101
labeled-data,094955_video,img0522.png,359.287399167491,359.0696997391316,366.06959186208184,362.29931530798433,373.0132653351153,365.04448854150917,380.6028619219193,368.11262333191934,386.90061228118225,371.3422389007721,393.03688186200253,374.087412134297,400.4649976703639,376.8325853678218,407.73163270028266,378.77035470913347,414.83678695175877,381.1925663857731,421.45749886790696,383.45329728397
labeled-data,094955_video,img0525.png,358.4799952752778,359.39266129601685,364.77774563454074,362.46079608642697,371.2369767722463,365.36745009839444,377.8576886883945,366.9822578828209,383.9939582692148,369.5659503379031,390.29170862847764,372.7955659067559,396.58945898774056,375.0562968049528,403.53313246077414,376.99406614626446,410.63828671225025,379.09331626601875,418.22788329905427,381.9999702779863
labeled-data,094955_video,img0537.png,359.771841502819,359.5541420744595,366.71551497585244,363.26819997864015,373.82066922732855,365.36745009839444,381.5717465925752,367.1437386612635,388.35393928716604,369.40446955946044,395.1361319817569,372.9570466851986,401.75684389790507,376.34814303249397,407.40867114339744,378.124431595363,413.5449407242177,379.5777586013468,420.1656526403659,382.6458933917569
labeled-data,094955_video,img0676.png,369.13772665249206,351.8030647092129,372.2058614429022,357.4548919547052,374.7895538979844,362.7837576433123,377.6962079099519,368.1126233319194,381.24878503568993,374.08741213429704,384.96284293987065,380.70812405044524,388.03097773028077,387.1673551881508,391.4220740775762,394.5954709965122,394.97465120331424,400.57025979888977,399.3346322212655,407.83689482880857
labeled-data,094955_video,img0823.png,369.46068820937734,352.7719493798687,372.6903037782301,359.06969973913164,375.9199193470829,365.5289308768372,379.3110156943783,371.5037196792148,383.18655437700164,377.8014700384777,386.4161699458544,384.4221819546259,389.1613431793793,391.68881698454464,392.7139203051173,399.116932792906,397.2353821015112,405.2532023737263,402.24128623323304,412.1968758467598
labeled-data,094955_video,img1004.png,368.81476509560673,352.44898782298344,372.3673422213448,358.58525740380367,376.4043616824108,365.0444885415093,379.95693880814883,371.9881620145427,383.3480351554443,379.09331626601886,387.3850546165102,385.87550896060964,391.58355485601885,392.1732593198726,394.4902088679863,399.116932792906,398.68870910749496,405.8991254874969,403.21017090388875,413.6502028527435
labeled-data,094955_video,img1435.png,434.38851068274744,341.1579465498157,428.28158776941706,340.9609490364824,422.1746648560867,341.35494406314893,415.87074442942304,341.35494406314893,409.5668240027594,341.55194157648214,403.2629035760958,341.55194157648214,396.36799060943247,341.7489390898154,387.70010002277,343.1279216831481,379.8201994894405,343.52191670981455,370.7583138761115,344.11290924981427
labeled-data,094955_video,img1484.png,431.0395529560824,340.7639515231492,422.56865988275314,341.1579465498157,413.90076929609063,341.94593660314865,405.42987622276144,342.14293411648185,397.35297817609865,341.7489390898154,389.4730776427691,342.14293411648185,381.0021845694399,342.14293411648185,373.1222840361104,342.7339266564816,366.0303735561138,342.93092416981483,359.9234506427834,343.1279216831481
labeled-data,094955_video,img1733.png,433.7975181427477,341.1579465498157,427.69059522941734,341.35494406314893,421.58367231608696,341.94593660314865,415.4767494027566,341.94593660314865,409.76382151609266,341.94593660314865,403.459901089429,342.3399316298151,397.35297817609865,342.93092416981483,391.04905774943506,343.1279216831481,383.563152242772,343.1279216831481,376.0772467361089,343.52191670981455
labeled-data,094955_video,img2098.png,433.7975181427477,340.7639515231492,427.2966002027508,341.1579465498157,420.99267977608724,341.1579465498157,414.88575686275686,340.9609490364824,408.5818364360932,341.1579465498157,402.47491352276285,341.35494406314893,396.36799060943247,341.35494406314893,390.2610676961021,341.35494406314893,384.1541447827717,341.55194157648214,377.8502243561081,342.14293411648185
labeled-data,094955_video,img2119.png,434.7825057094139,341.1579465498157,428.8725803094168,341.35494406314893,422.9626549094196,341.35494406314893,416.658734482756,341.55194157648214,410.5518115694256,341.1579465498157,404.44488865609526,341.1579465498157,398.3379657427648,341.1579465498157,392.03404531610124,341.1579465498157,385.7301248894376,341.35494406314893,378.83521192277425,341.94593660314865
labeled-data,094955_video,img2173.png,434.97950322274716,340.9609490364824,429.06957782275,341.1579465498157,423.15965242275286,341.35494406314893,417.2497270227557,341.35494406314893,410.74880908275884,341.55194157648214,404.8388836827617,341.94593660314865,398.3379657427648,341.35494406314893,392.23104282943444,341.55194157648214,386.12411991610406,341.7489390898154,378.83521192277425,341.94593660314865
labeled-data,094955_video,img2177.png,433.9945156560809,340.7639515231492,427.8875927427506,340.7639515231492,421.78066982942016,340.9609490364824,415.6737469160898,341.35494406314893,409.9608190294259,341.35494406314893,404.05089362942874,341.1579465498157,397.94397071609836,341.1579465498157,392.03404531610124,340.9609490364824,385.92712240277086,340.9609490364824,379.22920694944077,341.35494406314893
labeled-data,094955_video,img2191.png,434.38851068274744,341.1579465498157,428.28158776941706,340.7639515231492,421.9776673427534,341.35494406314893,415.2797518894233,341.35494406314893,408.7788339494265,341.1579465498157,402.0809184960964,341.1579465498157,394.9890080160998,341.1579465498157,388.2910925627697,341.1579465498157,381.5931771094396,341.55194157648214,375.09225916944274,342.3399316298151
labeled-data,095151_video,img0105.png,437.292581509658,342.47063905892264,432.9477806896698,341.183290667815,427.4765500274624,339.8959422767074,422.3271564630319,338.12583823893436,417.0168443497129,337.16032694560363,410.9019394919517,335.87297855449606,406.07438302529806,334.7465487122769,400.4422338142022,333.45920032116925,394.0054918586641,332.33277047895007,387.56874990312593,332.4936890278385
labeled-data,095151_video,img0142.png,439.06268554743104,343.5970689011418,433.7523734341121,341.8269648633688,428.2811427719047,340.05686082559583,422.6489935608088,338.7695124344882,417.3386814474898,336.6775712989383,412.1892878830593,335.5511414567191,407.0398943186288,333.78103741894614,401.08590800975605,332.97644467450385,395.13192170088325,331.2063406367309,389.017016843122,329.11439950118097
labeled-data,095151_video,img0176.png,438.0971742541003,342.47063905892264,433.7523734341121,341.02237211892657,428.4420613207931,339.8959422767074,422.97083065858567,339.413186630042,417.98235564304366,337.9649196900459,413.6375548230554,336.3557342011614,408.97091690529027,334.9074672611653,404.626116085302,333.45920032116925,400.1203967164253,332.1718519300616,394.0054918586641,331.36725918561933
labeled-data,095151_video,img0218.png,438.57992990076565,342.30972051003414,433.43053633633514,341.183290667815,427.95930567412773,339.25226808115355,423.1317492074742,338.2867567878228,417.3386814474898,336.9994083967152,412.5111249808362,335.39022290783066,407.52264996529414,334.10287451672303,402.2123378519752,332.4936890278385,397.3847813853216,330.72358499006555,392.39630636977955,328.9534809522925
labeled-data,095151_video,img0289.png,439.06268554743104,341.66604631448035,433.7523734341121,339.8959422767074,428.4420613207931,337.80400114115747,423.77542340302796,336.3557342011614,419.1087854852628,334.9074672611653,414.1203104697207,333.45920032116925,409.7755096497325,331.2063406367309,404.9479531830789,329.11439950118097,398.99396687420614,328.1488882078503,392.71814346755644,327.18337691451956
labeled-data,095151_video,img0405.png,432.6259435918929,430.3321471086407,434.5569661785544,423.5735680553256,436.00523311855045,417.13682609978747,437.61441860743497,410.5391655953609,439.86727829187333,404.10242363982275,440.5109524874271,396.70017039095393,441.47646378075785,390.2634284354158,441.79830087853475,383.5048493821007,442.28105652520014,376.26351468212033,444.0511605629731,369.66585417769375
labeled-data,095151_video,img0554.png,432.304106494116,432.74592534196745,434.5569661785544,425.9873462886524,436.32707021632734,418.746011588672,438.2580928029888,411.98743253535696,440.0281968407618,405.5506905798188,441.6373823296463,398.4702744287269,445.1775904051923,392.35536957096565,446.3040202474115,384.309442126543,447.1086129918537,377.3899445243395,448.8787170296267,370.1486098243591
labeled-data,095151_video,img0922.png,432.78686214078135,433.06776243974434,435.0397218252197,426.63102048420626,437.2925815096581,419.38968578422583,439.7063597429849,412.47018818202235,442.4419750740886,405.0679349331535,444.0511605629731,397.82660023317305,446.7867758940768,390.74618408208113,449.68330977406896,383.9876050287661,450.9706581651766,376.4244332310088,452.41892510517266,369.18309853102835
labeled-data,095151_video,img1069.png,432.78686214078135,433.55051808640974,434.5569661785544,427.4356132286485,436.64890731410424,420.516115626445,438.74084844965415,414.72304786646066,440.83278958520407,407.96446881314563,443.7293234651962,401.2058897598306,445.66034605185763,394.2863921576271,448.07412428518444,388.1714872998659,450.0051468718459,381.09107114877395,451.7752509096189,373.8497364487935
labeled-data,095151_video,img1223.png,433.26961778744675,432.74592534196745,435.68339602077356,425.826427739764,438.2580928029888,418.746011588672,440.0281968407618,412.3092696331339,442.60289362297704,405.2288534820419,445.01667185630384,398.14843733095,446.7867758940768,391.068021179858,448.8787170296267,383.6657679309892,451.453413811842,375.780759035455,454.02811059405724,367.57391304214383
labeled-data,095151_video,img1358.png,432.46502504300446,433.22868098863285,434.87880327633127,426.14826483754086,436.9707444118812,419.06784868644894,439.54544119409644,411.3437583398032,442.4419750740886,403.6196679931574,444.6948347585269,396.8610889398424,446.94769444296526,389.7806727887504,449.36147267629207,383.1830122843238,451.7752509096189,375.45892193767804,454.1890291429457,368.700342884363
labeled-data,095151_video,img1549.png,431.3385952007853,433.7114366352982,433.59145488522364,427.1137761308716,436.1661516674389,420.35519707755657,438.41901135187726,414.2402922197953,441.47646378075785,408.1253873620341,443.4074863674193,401.8495639553844,445.9821831496346,395.7346590976232,447.75228718740755,389.4588356909735,450.6488210673997,383.5048493821007,454.5108662407226,376.74627032878567
labeled-data,095151_video,img1601.png,432.78686214078135,432.42408824419056,435.3615589229966,425.826427739764,438.9017669985426,418.746011588672,442.28105652520014,411.1828397909147,445.4994275029692,403.6196679931574,448.39596138296133,396.70017039095393,451.1315767140651,389.94159133763884,453.3844363985034,382.70025663765847,456.2809702784956,376.1025961332319,458.85566706071086,369.5049356288053
labeled-data,095151_video,img1666.png,432.9477806896698,432.585006793079,436.00523311855045,425.3436720930986,439.2236040963195,418.4241744908951,442.28105652520014,411.0219212420263,444.8557533074154,404.58517928648814,447.75228718740755,397.98751878206156,450.80973961628814,391.22893972874647,453.3844363985034,383.9876050287661,456.2809702784956,378.0336187198933,458.69474851182235,371.9187138621321
labeled-data,095151_video,img1722.png,431.6604322985622,433.3895995375213,434.2351290807775,427.1137761308716,436.64890731410424,420.516115626445,439.7063597429849,414.2402922197953,442.60289362297704,407.64263171536874,444.8557533074154,400.8840526620537,447.913205736296,394.9300663531809,450.6488210673997,388.1714872998659,453.0625993007265,381.09107114877395,455.7982146318302,373.8497364487935
labeled-data,095151_video,img1829.png,431.8213508474507,431.2976584019714,434.2351290807775,424.056323701991,436.9707444118812,417.2977446486759,439.06268554743104,410.5391655953609,441.9592194274232,403.78058654204585,444.53391620963845,397.18292603761927,447.5913686385191,390.1025098865273,450.0051468718459,383.5048493821007,452.41892510517266,376.74627032878567,454.34994769183413,370.6313654710245
labeled-data,095151_video,img1837.png,433.4305363363352,431.61949549974827,436.1661516674389,425.0218349953217,439.384522645208,418.1023373931182,442.7638121718655,411.0219212420263,445.4994275029692,404.2633421887112,448.2350428340729,397.50476313539616,451.453413811842,391.22893972874647,453.54535494739184,384.95311632209683,456.1200517296071,378.19453726878174,459.01658560959925,370.7922840199129
labeled-data,095151_video,img1918.png,432.78686214078135,430.6539842064176,436.80982586299274,424.21724225087945,440.83278958520407,417.13682609978747,444.53391620963845,410.37824704647244,448.2350428340729,403.2978308953805,451.9361694585073,396.21741474428853,455.4763775340533,388.97608004430816,458.5338299629339,382.70025663765847,461.2694452940376,376.74627032878567,464.64873482069515,370.30952837324753
labeled-data,095151_video,img1919.png,432.6259435918929,430.4930656575291,436.32707021632734,423.73448660421406,439.7063597429849,417.7805002953413,443.56840491630777,411.0219212420263,446.94769444296526,405.0679349331535,450.0051468718459,399.2748671731692,454.02811059405724,392.83812521763105,456.6028073762725,386.24046471320446,460.6257710984838,380.28647840433166,463.84414207625287,371.59687676435516
labeled-data,095151_video,img2013.png,434.074210531889,430.9758213041945,438.5799299007657,424.86091644643324,442.60289362297704,418.746011588672,445.66034605185763,412.47018818202235,449.8442283229574,404.90701638426503,453.70627349628035,397.98751878206156,457.2464815718263,391.5507768265234,461.10852674514916,385.43587196876217,465.1314904673605,379.96464130655477,468.18894289624114,373.3669808021282
labeled-data,095224_video,img0067.png,426.03895868537865,430.5520941740308,431.40652242960863,425.53082486491246,435.9083500860596,420.6827027733499,440.58332496006636,415.3151390291199,446.47033035696376,409.77442806733416,453.0499246240844,404.75315875821576,458.41748836831437,399.21244779642996,464.82393541787917,393.6717368346442,471.7498241201114,386.745848132412,477.2905350818972,382.7634621286284
labeled-data,095224_video,img0249.png,377.0382961170856,407.6966825927994,383.27159594909466,408.7355658981342,389.8511902162153,409.2550075508016,396.6039317008917,410.1207436385807,403.5298204031239,411.3327741614713,409.93626745268875,411.5059213790271,416.68900893736514,412.0253630316945,423.4417504220416,412.1985102492503,431.06022799449704,412.71795190191773,438.1592639142851,412.54480468436196
labeled-data,095224_video,img0320.png,378.07717942242044,408.7355658981342,386.21509864754336,410.1207436385807,393.8335762199988,411.1596269439155,402.4909370977891,412.0253630316945,410.9751507580236,412.0253630316945,419.11306998314643,413.0642463370294,426.9046947731577,414.27627685992,434.52317234561315,414.7957185125874,441.6222082654012,414.7957185125874,449.5869802729683,414.7957185125874
labeled-data,095224_video,img0360.png,377.9040322048647,408.2161242454668,385.6956569948759,410.46703807369227,392.794692914664,412.0253630316945,399.89372883445196,412.54480468436196,406.3001758840168,412.89109911947355,412.87977015113745,413.0642463370294,419.63251163581384,413.9299824248084,426.7315475556019,413.9299824248084,433.6574362578341,414.27627685992,440.41017774251054,414.4494240774758
labeled-data,095224_video,img0519.png,377.21144333464144,408.7355658981342,383.61789038420625,410.1207436385807,389.67804299865946,410.9864797263597,395.7381956131127,411.1596269439155,402.31778988023325,411.6790685965829,408.37794249468647,411.6790685965829,414.9575367618071,412.71795190191773,422.22971989915095,414.1031296423642,429.328755818939,414.4494240774758,437.12038060895026,415.142012947699
labeled-data,095224_video,img0534.png,377.21144333464144,408.2161242454668,383.61789038420625,408.90871311569003,390.1974846513269,409.94759642102485,397.1233733535591,410.8133325088039,403.8761148382355,411.5059213790271,411.32144519313516,411.5059213790271,418.76677554803484,413.0642463370294,425.69266425026706,413.9299824248084,432.9648473876109,414.1031296423642,440.41017774251054,414.27627685992
labeled-data,095224_video,img0583.png,377.55773776975303,407.8698298103552,385.3493625597643,409.2550075508016,393.14098734977557,410.6401852912481,400.9326121397868,411.5059213790271,408.8973841473539,412.89109911947355,416.68900893736514,413.9299824248084,424.3074865098206,414.27627685992,432.2722585173877,414.27627685992,439.1981472196199,415.142012947699,446.1240359218521,415.31516016525484
labeled-data,095224_video,img0703.png,388.292865258213,383.975513787654,391.2363679566617,389.8625191845514,393.48728178488716,395.40323014633714,396.6039317008917,400.94394110812294,399.7205816168962,407.00409372257616,402.31778988023325,412.89109911947355,405.6075870137936,418.6049572988151,409.4168258000213,425.5308460010474,414.09180067402804,432.62988192083543,417.3815978075884,440.7678011459583
labeled-data,095224_video,img0716.png,389.3317485635478,384.4949554403214,392.7946929146639,391.76713857766526,396.7770789184475,398.51988006234166,400.2400232695636,406.1383576347971,403.7029676206797,414.27627685992,406.4733231015726,422.4141960850429,412.18718128091416,430.55211531016573,415.1306839793629,438.343740100177,420.67139494114866,445.7890704550766,426.21210590293447,450.98348698175084
labeled-data,095224_video,img0731.png,412.5334757160258,393.1523163181117,406.99276475424,396.09581901656037,400.759464922231,400.2513522378997,393.14098734977557,404.5800326767949,385.6956569948759,410.29389085613644,379.8086515979785,417.0466323408129,379.8086515979785,425.5308460010474,383.96418481931784,432.4567347032796,390.1974846513269,437.3048567948422,397.6428150062265,439.55577062306764
labeled-data,095224_video,img0919.png,452.1841885363053,399.03932171500907,446.29718313940793,395.9226717990046,440.75647217762213,393.3254635356675,435.04261399828056,389.68937196699557,429.328755818939,386.22642761587946,424.4806337273764,382.76348326476335,418.9399227655906,379.30053891364724,413.22606458624904,374.79871125719626,406.30017588401677,370.81632525341274,399.5474343993404,368.04596977251987
labeled-data,095224_video,img0950.png,452.87677740652856,398.8661744974533,447.33606644474276,395.7495245814488,441.9685027005128,392.63287466544426,436.7740861738386,389.16993031432816,431.57966964716445,386.05328039832364,426.03895868537865,382.59033604720753,420.8445421587045,379.30053891364724,414.9575367618071,375.31815290986367,408.8973841473539,372.2015029938592,401.45205379245425,368.21911699007563
labeled-data,095224_video,img0993.png,445.7777414867405,373.75982795186144,441.1027666127338,377.9153611732008,436.0814973036154,382.24404161209594,430.194491906718,385.88013318076787,423.44175042204154,388.99678309677233,415.9964200671419,392.2865802303327,408.5510897122423,396.442113451672,401.45205379245425,401.2902355432346,395.2187539604452,407.00409372257616,388.4660124757688,413.23739355458514
labeled-data,095224_video,img1152.png,410.10941467024446,339.4766577396769,413.05291736869316,345.5368103541301,416.34271450225344,351.94325740369493,419.6325116358138,358.1765572357039,423.44175042204154,364.40985706771295,426.558400338046,371.16259855238934,430.19449190671793,377.22275116684256,433.4842890402782,385.18752317440965,437.8129694791734,391.7671174415302,442.3147971356243,400.59762553687636
labeled-data,095224_video,img1491.png,400.9326121397868,342.59330765568143,406.47332310157253,345.7099575716859,412.70662293358157,347.44142974724394,419.8056588533696,349.86549079302523,426.38525312049023,352.8089934914739,434.35002512805727,354.8867601021436,441.6222082654011,358.00341001814814,450.4527163607472,360.4274710639294,457.7248994980911,363.5441209799339,462.7461688072094,365.9681820257152
labeled-data,095224_video,img1567.png,401.62520101000996,343.4590437434604,408.55108971224223,346.4025464419091,415.47697841447444,349.3460491403578,422.22971989915084,350.7312268808043,428.4630197311599,352.98214070902975,434.6963195631689,355.7524961899226,441.1027666127337,358.6959988883713,447.3360664447427,360.6006182814852,454.26195514697497,362.33209045704325,461.5341382843188,364.92929872038036
labeled-data,095224_video,img1907.png,401.7983482275658,344.67107426635107,408.2047952771306,347.09513531213236,414.7843895442512,349.3460491403578,421.88342546403925,352.1164046212507,429.1556086013831,355.40620175481104,436.4277917387269,358.00341001814814,443.18053322340336,361.6395015868201,450.9721580134146,364.58300428526877,458.93693002098166,367.35335976616165,467.0748492461046,370.9894513348336
labeled-data,095224_video,img2054.png,404.3955564909029,345.1905159190185,411.4945924106909,347.7877241823556,417.7278922426999,349.86549079302523,425.00007538004377,352.98214070902975,432.4454057349434,355.57934897236686,438.3324111318408,359.04229332348297,444.5657109638498,362.33209045704325,451.3184524485263,364.92929872038036,458.07119393320266,366.4876236783826,464.30449376521165,368.9116847241639
labeled-data,095224_video,img2076.png,403.70296762067966,344.3247798312394,409.7631202351329,346.7488408770207,415.3038311969186,349.3460491403578,422.7491615518183,351.94325740369493,428.80931416627146,354.7136128845878,434.8694667807247,357.4839683654807,441.4490610478453,360.9469127165968,450.4527163607472,364.2367098501571,456.6860161927562,368.0459486363848,463.2656104598768,370.4700096821661
labeled-data,095224_video,img2179.png,403.52982040312384,344.8442214839069,410.6288563229119,347.2682825296882,417.0353033724767,349.51919635791364,422.5760143342625,352.2895518388065,428.6361669487157,355.0599073196994,434.8694667807247,357.6571155830365,440.06388330739884,359.7348821937062,445.95088870429623,362.85153210971066,454.0888079294192,366.14132924327106,460.8415494140956,368.3922430714965
